id,created_at,updated_at,activity,reference,expiry,userId
1357,2021-07-03 00:54:28.996438,2021-07-03 00:54:28.996438,Logged in,37680e604187623a2138be56523e64f1,2022-07-03 06:54:29,2
1358,2021-07-03 00:56:13.532868,2021-07-03 00:56:13.532868,Logged in,b96b2e470112fc3a2ff7c1855a76d1d0,2022-07-03 06:56:14,2
1359,2021-07-03 01:00:17.358749,2021-07-03 01:00:17.358749,Created project (PirateScript Assignment),79690d572f695f11b9217eaa0c8b5c07,2022-07-03 07:00:17,2
1360,2021-07-03 01:43:22.556244,2021-07-03 01:43:22.556244,Logged in,e7defb78b629a7516a9ad500603e3320,2022-07-03 08:43:23,2
1361,2021-07-03 02:05:10.516290,2021-07-03 02:05:10.516290,Logged in,4e32c828186bc59f19f0a9a4cee92afc,2022-07-03 08:05:11,2
1362,2021-07-03 02:23:23.914734,2021-07-03 02:23:23.914734,Password expired. Redirecting to update password,c1a9a456d0daebe7429a75d2982c07b2,2022-07-03 08:23:24,130
1363,2021-07-03 02:23:59.530799,2021-07-03 02:23:59.530799,Updated password,7770794221dba40c7a6e5e60cc53b770,2022-07-03 08:24:00,130
1364,2021-07-03 02:24:19.928876,2021-07-03 02:24:19.928876,No course selected. Navigating to course selection,3b35c0cb282c3b081fa651381f8d5ae0,2022-07-03 08:24:20,130
1365,2021-07-03 02:24:58.824111,2021-07-03 02:24:58.824111,No course selected. Navigating to course selection,08039045d183c7a3f6befe4fdf86dc7f,2022-07-03 08:24:59,130
1366,2021-07-03 02:24:59.353187,2021-07-03 02:24:59.353187,No course selected. Navigating to course selection,f1fb4a3d971697e095a76c3aa53a8f6f,2022-07-03 08:24:59,130
1367,2021-07-03 02:40:32.869429,2021-07-03 02:40:32.869429,Logged in,5e2d944369a7178aae560406227462da,2022-07-03 08:40:33,2
1368,2021-07-03 09:33:14.122040,2021-07-03 09:33:14.122040,Logged in,8bcd082686a3f2857a21513fd0a0600e,2022-07-03 15:33:14,105
1369,2021-07-03 11:37:51.363514,2021-07-03 11:37:51.363514,Logged in,e10b92ab0a116e1689310a28c476d212,2022-07-03 17:37:51,1
1370,2021-07-03 15:57:40.107825,2021-07-03 15:57:40.107825,Logged in,076fd558410499a43626f0a4be2d4810,2022-07-03 21:57:40,2
1371,2021-07-03 15:58:31.372176,2021-07-03 15:58:31.372176,Logged in,0dc7a1fceb5594d3402e830851d535b1,2022-07-03 21:58:31,105
1372,2021-07-03 16:12:20.726135,2021-07-03 16:12:20.726135,Logged in,1c9e778001ffe5fa3c104300b636796a,2022-07-03 22:12:21,1
1373,2021-07-03 16:27:51.533472,2021-07-03 16:27:51.533472,Logged in,8fd004634ab0a6cd71f41308a3d1833b,2022-07-03 22:27:52,2
1374,2021-07-03 17:45:45.856259,2021-07-03 17:45:45.856259,Logged in,bdc2b9a43a52887859570348d57ac4e7,2022-07-03 23:45:46,2
1375,2021-07-04 19:11:32.114977,2021-07-04 19:11:32.114977,Logged in,11e4cdd58c516e2cf2aa165839baf634,2022-07-05 02:11:32,2
1376,2021-07-04 19:13:33.485492,2021-07-04 19:13:33.485492,Logged in,072cdffb71005967023da4452db643bf,2022-07-05 02:13:33,2
1377,2021-07-04 19:20:54.901441,2021-07-04 19:20:54.901441,Logged in,0029fa0fd006a87ef74b6a86b1246b54,2022-07-05 02:20:55,2
1378,2021-07-04 19:36:10.106303,2021-07-04 19:36:10.106303,Logged in,14a3c04c5825a4817ca0e7edaf29a425,2022-07-05 02:36:10,2
1379,2021-07-04 20:07:35.575938,2021-07-04 20:07:35.575938,Logged in,01a418012cc68860dbdde65e6eef1164,2022-07-05 02:07:36,2
1380,2021-07-04 20:12:58.875656,2021-07-04 20:12:58.875656,Logged in,e57f6e6bf5a5e2fceb793ffc4c56923a,2022-07-05 02:12:59,2
1381,2021-07-04 20:40:15.366171,2021-07-04 20:40:15.366171,Password Reset requested,e501350d0d83c2aa19227a0834e212db,2022-07-05 02:40:15,54
1382,2021-07-04 20:40:40.258485,2021-07-04 20:40:40.258485,Logged in,07a1feaafe6ddf639170c2f2819a07dc,2022-07-05 02:40:40,54
1383,2021-07-04 20:40:40.419021,2021-07-04 20:40:40.419021,Password expired. Redirecting to update password,105e66d79c16147d836bd35880ed49a0,2022-07-05 02:40:40,54
1384,2021-07-04 20:40:49.184014,2021-07-04 20:40:49.184014,Updated password,e2990bce90fcfab6c348d67a7866539f,2022-07-05 02:40:49,54
1385,2021-07-04 20:40:51.668378,2021-07-04 20:40:51.668378,No course selected. Navigating to course selection,ba2c351032a83cab645e193fc27f8de1,2022-07-05 02:40:52,54
1386,2021-07-04 20:43:35.144493,2021-07-04 20:43:35.144493,Logged in,473b4c64b2bc08ac3ce44c547a8582a4,2022-07-05 02:43:35,2
1387,2021-07-04 20:49:54.621030,2021-07-04 20:49:54.621030,Logged in,907ae93e059dda063d0a4196d8d34b09,2022-07-05 02:49:55,54
1388,2021-07-05 10:53:34.635051,2021-07-05 10:53:34.635051,Logged in,6dc27c2ba637afcc26e809cab1de88b6,2022-07-05 17:53:35,54
1389,2021-07-05 11:56:57.200549,2021-07-05 11:56:57.200549,Logged in,d0269cc868221ac5a9b1da80d6fbd116,2022-07-05 18:56:57,2
1390,2021-07-05 12:28:45.630481,2021-07-05 12:28:45.630481,Logged in,411ab9fee531afa2b780a2ea4587b058,2022-07-05 19:28:46,54
1391,2021-07-05 12:53:55.619792,2021-07-05 12:53:55.619792,Logged in,c9670c349410c0e4e1962d06a0012b82,2022-07-05 18:53:56,2
1392,2021-07-05 13:41:17.160014,2021-07-05 13:41:17.160014,Logged in,c62a5e2279cec108d6765bbe27a4d0c0,2022-07-05 19:41:17,2
1393,2021-07-06 17:46:27.208920,2021-07-06 17:46:27.208920,Logged in,7af16a390adb66987fc5fab42340314f,2022-07-06 23:46:27,2
1394,2021-07-06 19:10:56.007292,2021-07-06 19:10:56.007292,Logged in,e04771cd17ed69bfe7221b89b7cbead8,2022-07-07 01:10:56,2
1395,2021-07-06 20:22:50.763756,2021-07-06 20:22:50.763756,Logged in,28c1275a8e1b6a9d2db9cc287c4353a6,2022-07-07 02:22:51,54
1396,2021-07-06 20:33:22.853497,2021-07-06 20:33:22.853497,Tested PirateScript [4 fails],c1660392490ebf0608999e9b76f56654,2022-07-07 02:33:23,54
1397,2021-07-06 20:36:33.842905,2021-07-06 20:36:33.842905,Logged in,6af7baa4693383498fb0cd8ba5d72f97,2022-07-07 02:36:34,2
1398,2021-07-06 20:39:15.583197,2021-07-06 20:39:15.583197,Logged in,126a28f0711d9c1532d767e2516e1c0e,2022-07-07 02:39:16,54
1399,2021-07-06 20:45:51.286869,2021-07-06 20:45:51.286869,Logged in,2e63b3656b0660bc7319ecf7b6bef612,2022-07-07 03:45:51,54
1400,2021-07-06 20:55:19.524258,2021-07-06 20:55:19.524258,Logged in,4d5b5269e06801faf1adae8751dc916c,2022-07-07 02:55:20,2
1401,2021-07-06 20:56:17.219414,2021-07-06 20:56:17.219414,Logged in,55b5a4a15115d01d134e7e4577fec642,2022-07-07 02:56:17,54
1402,2021-07-06 20:56:57.949928,2021-07-06 20:56:57.949928,Tested PirateScript [4 fails],b9f64ed55185e79b3564f96e97e28338,2022-07-07 02:56:58,54
1403,2021-07-06 20:59:20.082141,2021-07-06 20:59:20.082141,Tested PirateScript [0 fails],9f2a008c558250705a349fe9d7449bc1,2022-07-07 02:59:20,54
1404,2021-07-06 20:59:54.359977,2021-07-06 20:59:54.359977,Submitted assignment PirateScript,d7331e847281827b1febe3bcab3648d6,2022-07-07 02:59:54,54
1405,2021-07-06 21:01:50.742815,2021-07-06 21:01:50.742815,Logged in,03743c9040d34f4acc221fd9d946528f,2022-07-07 03:01:51,2
1406,2021-07-06 21:09:44.225098,2021-07-06 21:09:44.225098,Created project (Test Webpage),562900d133b5d52e522539519819fa99,2022-07-07 03:09:44,2
1407,2021-07-06 21:13:27.493775,2021-07-06 21:13:27.493775,Deleting project Test Webpage,c1e4d3458a60d7e9f8ffcded07e9f543,2022-07-07 03:13:27,2
1408,2021-07-06 22:06:14.847792,2021-07-06 22:06:14.847792,Logged in,c1629b202378b948dde108b0aba7394f,2022-07-07 04:06:15,2
1409,2021-07-12 18:19:23.943492,2021-07-12 18:19:23.943492,Logged in,83269a9768b4b69a34803919b46e44f7,2022-07-13 00:19:24,2
1410,2021-07-12 18:23:17.059842,2021-07-12 18:23:17.059842,Magic link sent,c704d65eebcd2442f56b77a2ad117cd6,2022-07-13 00:23:17,130
1411,2021-07-12 18:23:50.079219,2021-07-12 18:23:50.079219,Logged in,85e1ce5817669b49fbdba538e7ed2478,2022-07-13 00:23:50,130
1412,2021-07-12 18:23:50.591184,2021-07-12 18:23:50.591184,No course selected. Navigating to course selection,4d2071ccaf7557212d92a756c83f9709,2022-07-13 00:23:51,130
1413,2021-07-12 18:30:00.113183,2021-07-12 18:30:00.113183,Updated profile [profilePicture] ,f60bde1a9937b27bc156d06cf8b3864c,2022-07-13 00:30:00,130
1414,2021-07-12 18:35:53.451138,2021-07-12 18:35:53.451138,No course selected. Navigating to course selection,1e00b062ca494952294ecfba59a3cee3,2022-07-13 00:35:53,130
1415,2021-07-12 20:54:53.452533,2021-07-12 20:54:53.452533,Logged in,84b17e62968faace55b700c1c4cb6303,2022-07-13 02:54:53,1
1416,2021-07-12 20:55:10.981237,2021-07-12 20:55:10.981237,Logged in,5897c06261b15542187f5734596472ab,2022-07-13 02:55:11,1
1417,2021-07-12 20:55:26.180709,2021-07-12 20:55:26.180709,No course selected. Navigating to course selection,819a97a38b815ffd9c55f185339fa5ef,2022-07-13 02:55:26,1
1418,2021-07-12 23:06:57.752825,2021-07-12 23:06:57.752825,Logged in,715c020ca6ce9312fed6dc8808a3e1f3,2022-07-13 05:06:58,105
1419,2021-07-13 11:05:07.614501,2021-07-13 11:05:07.614501,Enrolled onto Intro to .NET with C#,ee3d91fc8cb61fbd72be8fef9d8d7f5f,2022-07-13 17:05:08,131
1420,2021-07-13 11:11:21.711846,2021-07-13 11:11:21.711846,Magic link sent,cfd99e5abb31064ca0f873a3ab49b2f5,2022-07-13 17:11:22,130
1421,2021-07-13 11:11:36.791982,2021-07-13 11:11:36.791982,Logged in,8500a7bd48e3aa478a57b67ca531cce3,2022-07-13 17:11:37,130
1422,2021-07-13 14:42:37.668734,2021-07-13 14:42:37.668734,Logged in,d8c2e939c866403971b0368d0e4ff731,2022-07-13 20:42:38,1
1423,2021-07-13 16:43:35.702515,2021-07-13 16:43:35.702515,Magic link sent,53d53e06ffbd37a9f5b194aa55ed5a4c,2022-07-13 22:43:36,130
1424,2021-07-13 16:43:57.339464,2021-07-13 16:43:57.339464,Logged in,b2e11353b05acc42dfe29b98fc84161b,2022-07-13 22:43:57,130
1425,2021-07-13 18:35:26.524473,2021-07-13 18:35:26.524473,Logged in,491a914cfb3116e88cc540a50cd5033c,2022-07-14 00:35:27,2
1426,2021-07-13 18:35:53.626522,2021-07-13 18:35:53.626522,No course selected. Navigating to course selection,45318fe6185a013c9cb39145e7bde851,2022-07-14 00:35:54,2
1427,2021-07-13 21:15:12.945500,2021-07-13 21:15:12.945500,Logged in,1d91463e5caa79f0a5988c655482c232,2022-07-14 03:15:13,1
1428,2021-07-14 09:27:29.915681,2021-07-14 09:27:29.915681,Password Reset requested,b45b24f093f38011dcfa0ec9e2e4775e,2022-07-14 15:27:30,131
1429,2021-07-14 09:27:50.593216,2021-07-14 09:27:50.593216,Logged in,a1777605dbaae3bbc832ef81a35aba71,2022-07-14 15:27:51,131
1430,2021-07-14 09:27:50.813533,2021-07-14 09:27:50.813533,Password expired. Redirecting to update password,ecb0c48737d6ead7d41ac686be985052,2022-07-14 15:27:51,131
1431,2021-07-14 09:28:00.435449,2021-07-14 09:28:00.435449,Updated password,5c3d41da0100d53482d9ee9d05c50f50,2022-07-14 15:28:00,131
1432,2021-07-14 09:28:15.573492,2021-07-14 09:28:15.573492,No course selected. Navigating to course selection,a2de62065822bac2fc496b5393537a09,2022-07-14 15:28:16,131
1433,2021-07-14 10:28:10.497012,2021-07-14 10:28:10.497012,Magic link sent,1e1ec8135a9691b621d99b6cd3d713f8,2022-07-14 16:28:10,130
1434,2021-07-14 10:28:31.379434,2021-07-14 10:28:31.379434,Logged in,c79f3de4e8a76da73c33a60eadb6824f,2022-07-14 16:28:31,130
1435,2021-07-14 21:46:39.157937,2021-07-14 21:46:39.157937,Logged in,9c958f34495cb2851c836de70467daa0,2022-07-15 03:46:39,1
1436,2021-07-15 19:52:42.408172,2021-07-15 19:52:42.408172,Logged in,66933821dc3c3613f29fa8bb8ccee37e,2022-07-16 01:52:42,1
1437,2021-07-15 20:25:31.113126,2021-07-15 20:25:31.113126,Magic link sent,cf020f125cc50551de00e525ee6a0642,2022-07-16 02:25:31,130
1438,2021-07-15 20:25:45.066953,2021-07-15 20:25:45.066953,Logged in,3f6eb39d7829f6dfb9e83901326e2bfb,2022-07-16 02:25:45,130
1439,2021-07-16 12:48:45.895987,2021-07-16 12:48:45.895987,Magic link sent,437ce3d1d746297af12845e81babd7c4,2022-07-16 18:48:46,130
1440,2021-07-16 12:48:56.464003,2021-07-16 12:48:56.464003,Logged in,c6bac947713865a730fea191064fee42,2022-07-16 18:48:56,130
1441,2021-07-17 13:02:34.067685,2021-07-17 13:02:34.067685,Logged in,6f0d67fcd7bb4eb8d2a04f30d6e05728,2022-07-17 19:02:34,1
1442,2021-07-17 18:52:31.067764,2021-07-17 18:52:31.067764,Logged in,4d28122712ebd01ae2c940201b6fdd16,2022-07-18 00:52:31,1
1443,2021-07-18 17:42:26.536072,2021-07-18 17:42:26.536072,Logged in,e0bcef1be86de051743f940981ac3ff6,2022-07-18 23:42:27,1
1444,2021-07-18 19:23:54.651712,2021-07-18 19:23:54.651712,Magic link sent,7b1effc8ce2dd6c7f2ba19f69043a9c9,2022-07-19 01:23:55,130
1445,2021-07-18 19:24:06.627335,2021-07-18 19:24:06.627335,Logged in,d1b7164ad55474251e7a7c339a72dbfa,2022-07-19 01:24:07,130
1446,2021-07-19 09:43:42.111475,2021-07-19 09:43:42.111475,Logged in,508e40abd6d038c1c99c636b684e8dbe,2022-07-19 15:43:42,1
1447,2021-07-19 12:17:18.403796,2021-07-19 12:17:18.403796,Logged in,ad5ba1b964832ca2884cfe4162bc8598,2022-07-19 18:17:18,1
1448,2021-07-19 17:50:51.307488,2021-07-19 17:50:51.307488,Logged in,988629afbb27f56e6c98f163bf967d51,2022-07-19 23:50:51,1
1449,2021-07-20 09:21:51.011863,2021-07-20 09:21:51.011863,Logged in,a800af621daa588f809ce635e036a9f2,2022-07-20 15:21:51,1
1450,2021-07-20 21:11:00.323837,2021-07-20 21:11:00.323837,Logged in,9fe0245ad44e21411592b4e91b37d7f7,2022-07-21 03:11:00,1
1451,2021-07-21 13:11:45.423759,2021-07-21 13:11:45.423759,Logged in,558ec2a15697c377f6abc8638fa906de,2022-07-21 19:11:45,1
1452,2021-07-22 10:51:06.921951,2021-07-22 10:51:06.921951,Password Reset requested,3cb77ae3b22a2d1c4352ab0e10ac8f94,2022-07-22 16:51:07,130
1453,2021-07-22 10:51:37.280667,2021-07-22 10:51:37.280667,Logged in,0ac8a2b0e1d52837aaaeb32b70adac09,2022-07-22 16:51:37,130
1454,2021-07-22 10:51:38.090909,2021-07-22 10:51:38.090909,Password expired. Redirecting to update password,64b244587dd5360cdd38905f1f5bfd8f,2022-07-22 16:51:38,130
1455,2021-07-22 10:52:07.382871,2021-07-22 10:52:07.382871,Updated password,beb251b1fd198bc6dca52a67d0ce47ac,2022-07-22 16:52:07,130
1456,2021-07-22 15:00:21.767964,2021-07-22 15:00:21.767964,Logged in,3616a100b3075eaa539be7b404ca4321,2022-07-22 21:00:22,1
1457,2021-07-22 23:26:54.000302,2021-07-22 23:26:54.000302,Logged in,c471b3d877e51c13e4b802c542f66060,2022-07-23 05:26:54,2
1458,2021-07-23 16:17:55.765427,2021-07-23 16:17:55.765427,Logged in,92db37c28036f49a9efce69cc27c45ea,2022-07-23 22:17:56,2
1459,2021-07-23 16:31:25.191286,2021-07-23 16:31:25.191286,Magic link sent,841773b0cfe15c3f83b7431fad9cdd7d,2022-07-23 22:31:25,130
1460,2021-07-23 16:31:36.545456,2021-07-23 16:31:36.545456,Logged in,73bfdad78c8018276655d432efa97bf3,2022-07-23 22:31:37,130
1461,2021-07-23 18:45:25.033662,2021-07-23 18:45:25.033662,Logged in,f7753ec3aa4caf162cc2c10d14cb73a2,2022-07-24 00:45:25,2
1463,2021-07-24 18:00:55.384273,2021-07-24 18:00:55.384273,Logged in,63c1b96439a8ecb1724d4fdfcc2113d3,2022-07-25 00:00:55,2
1464,2021-07-24 18:51:22.579868,2021-07-24 18:51:22.579868,Logged in,38e2bd6b13be301547dda201f34ec68e,2022-07-25 00:51:23,2
1465,2021-07-24 20:11:26.787491,2021-07-24 20:11:26.787491,Magic link sent,19780b71c86796f0ad218af4daa7e040,2022-07-25 02:11:27,130
1466,2021-07-24 20:11:41.458673,2021-07-24 20:11:41.458673,Logged in,f0eace7fafcc32d53f9089ba840792c1,2022-07-25 02:11:41,130
1467,2021-07-26 16:22:54.104734,2021-07-26 16:22:54.104734,Logged in,563f1a17d66defa9b5082aebd4e4a575,2022-07-26 22:22:54,2
1468,2021-07-26 17:45:06.864352,2021-07-26 17:45:06.864352,Logged in,50597ce78fdf0fb6d238dce2ee83004d,2022-07-26 23:45:07,1
1469,2021-07-26 18:07:59.447071,2021-07-26 18:07:59.447071,Magic link sent,98b2296fbc464cb02e898090962c1149,2022-07-27 00:07:59,130
1470,2021-07-26 18:08:10.521440,2021-07-26 18:08:10.521440,Logged in,772be3e41c6901fd51fed5815ecfe8b2,2022-07-27 00:08:11,130
1471,2021-07-26 21:18:32.101440,2021-07-26 21:18:32.101440,Logged in,b83da3163f5df7b92fa0868eda3801d7,2022-07-27 03:18:32,2
1472,2021-07-30 11:47:16.942727,2021-07-30 11:47:16.942727,Logged in,e96c2c25c7bf563513690e208ec755bd,2022-07-30 17:47:17,2
1473,2021-07-30 12:26:11.207761,2021-07-30 12:26:11.207761,Logged in,45708d5bba4b2c61e0fe161621e31464,2022-07-30 18:26:11,2
1474,2021-07-30 12:26:12.523645,2021-07-30 12:26:12.523645,No course selected. Navigating to course selection,ab000bfafa784c1c1ed8690d53dfe306,2022-07-30 18:26:13,2
1475,2021-11-09 17:35:48.792971,2021-11-09 17:35:48.792971,Logged in,174cab5158b094b58b0a7e762fc9c4e9,2022-11-09 23:35:49,2
1476,2021-11-09 17:35:50.366779,2021-11-09 17:35:50.366779,No course selected. Navigating to course selection,ac194295226029bc6696104fcd93e611,2022-11-09 23:35:50,2
1477,2021-11-09 17:37:07.778766,2021-11-09 17:37:07.778766,Updated profile [profilePicture] ,caf1ab28eeabfe887e8fe8ce00f7e7c8,2022-11-09 23:37:08,2
1478,2021-11-12 17:20:05.851251,2021-11-12 17:20:05.851251,Logged in,33257d7277bb63b647874e5bd1f06786,2022-11-12 23:20:06,2
1479,2021-11-15 16:41:37.893399,2021-11-15 16:41:37.893399,Logged in,edb0409c5bbd4366a2dfa5b37963246b,2022-11-15 22:41:38,2
1480,2021-11-19 18:19:49.902012,2021-11-19 18:19:49.902012,Logged in,0e9a2c37732f6ee73b956c3f54d6ecd0,2022-11-20 00:19:50,2
1481,2021-11-23 18:49:35.477132,2021-11-23 18:49:35.477132,Logged in,fbd23bd0fe0437cf3bdf7a7c9b5c0463,2022-11-24 00:49:35,2
1482,2021-11-24 17:05:08.330011,2021-11-24 17:05:08.330011,Logged in,cd6ba9e579c30cf12fb92d39dfa232db,2022-11-24 23:05:08,2
1483,2021-11-29 12:56:08.300870,2021-11-29 12:56:08.300870,Logged in,bb35e6cad4d16f40f9b4bdf6385baf13,2022-11-29 18:56:08,2
1484,2021-11-29 14:09:03.930403,2021-11-29 14:09:03.930403,Logged in,e4fdd0adb5166f184f419b1820944f1e,2022-11-29 20:09:04,2
1485,2021-11-29 15:16:13.825305,2021-11-29 15:16:13.825305,Logged in,a9b997d30591e9e7737977befcca6ea1,2022-11-29 21:16:14,2
1486,2021-11-29 15:47:19.349500,2021-11-29 15:47:19.349500,Logged in,6d853170b57e939af0a90da38ae468bf,2022-11-29 21:47:19,2
1487,2021-11-29 17:06:46.600960,2021-11-29 17:06:46.600960,Logged in,0c86a463c1fd0e24661245edd6406f65,2022-11-29 23:06:47,2
1488,2021-12-11 13:14:05.253175,2021-12-11 13:14:05.253175,Logged in,98ea414fe30260e7b9064a7dfb2bb41b,2022-12-11 19:14:05,2
1489,2022-01-12 20:49:22.373429,2022-01-12 20:49:22.373429,Logged in,2941a6315ff161a5e441c0971858745f,2023-01-13 02:49:22,2
1490,2022-01-12 21:01:48.458869,2022-01-12 21:01:48.458869,Logged in,fbeba852338a7f148e485e84d3427ce6,2023-01-13 03:01:48,2
1491,2022-01-12 21:15:51.200009,2022-01-12 21:15:51.200009,Logged in,f1954beaa60a4222549b1bf5fd3c597b,2023-01-13 03:15:51,2
1492,2022-01-12 21:43:34.845463,2022-01-12 21:43:34.845463,Logged in,89b49656dbd8ac31266e20cf7d06021c,2023-01-13 03:43:35,2
1493,2022-02-09 16:44:42.979212,2022-02-09 16:44:42.979212,Logged in,3f225a9be9f7ab92b09c2ce002ec7da4,2023-02-09 22:44:43,2
1494,2022-02-24 09:35:20.303791,2022-02-24 09:35:20.303791,Logged in,3b40eb9c51c5fc073f95037fce7424ab,2023-02-24 15:35:20,1
1495,2022-02-24 09:39:29.420388,2022-02-24 09:39:29.420388,Logged in,56bfee8341f6d92f1b9d3729f89f8421,2023-02-24 15:39:29,2
1496,2022-02-24 10:21:01.355713,2022-02-24 10:21:01.355713,Logged in,6c8f965cee3b361748a20bbf112ccd3c,2023-02-24 16:21:01,1
1497,2022-02-24 11:46:48.919178,2022-02-24 11:46:48.919178,Logged in,750ce0761e851dfff5e60606a354cb30,2023-02-24 17:46:49,1
1498,2022-02-24 12:23:17.883257,2022-02-24 12:23:17.883257,Logged in,6a2f7952305f6691f0386e70117a8413,2023-02-24 18:23:18,1
1499,2022-02-24 12:24:35.675990,2022-02-24 12:24:35.675990,Enrolled onto Intro to Web Dev,dbc2ac3b36d8f19d901ab1ac935e772d,2023-02-24 18:24:36,1
1500,2022-02-24 12:51:39.969126,2022-02-24 12:51:39.969126,Enrolled onto Intro to Web Dev,49a9e84115e1247d08ff6618aa6f5e20,2023-02-24 18:51:40,1
1501,2022-02-24 13:01:28.932092,2022-02-24 13:01:28.932092,Logged in,7991bbb381bdefacc35f580fb8362782,2023-02-24 19:01:29,1
1502,2022-02-24 13:02:32.067136,2022-02-24 13:02:32.067136,Enrolled onto Intro to Web Dev,9f29d0c2b37bfdfb62ad498d80273026,2023-02-24 19:02:32,1
1506,2022-02-24 13:05:16.571148,2022-02-24 13:05:16.571148,Logged in,0a8ec936c250e170a5de2370cde37f65,2023-02-24 19:05:17,1
1511,2022-02-24 13:15:15.523015,2022-02-24 13:15:15.523015,Logged in,8b30e1c94ce69d618c34626b1edd0160,2023-02-24 19:15:16,2
1512,2022-02-24 13:15:17.688179,2022-02-24 13:15:17.688179,No course selected. Navigating to course selection,8365c52d8e06d12bde4684ff1674bd40,2023-02-24 19:15:18,2
1513,2022-02-24 13:49:07.604275,2022-02-24 13:49:07.604275,Magic link sent,c3063210b7144d3ebfb2a1a033ba5ac7,2023-02-24 19:49:08,2
1514,2022-02-24 13:50:44.129463,2022-02-24 13:50:44.129463,Logged in,ba82ff45c9040854d923840789a6a3aa,2023-02-24 19:50:44,2
1515,2022-02-24 13:56:32.892714,2022-02-24 13:56:32.892714,Magic link sent,e523203427157e400b1fc6a7d6f280fb,2023-02-24 19:56:33,2
1516,2022-02-24 13:56:50.869455,2022-02-24 13:56:50.869455,Logged in,43f5c1d18c550b6c15162e683f7def86,2023-02-24 19:56:51,2
1517,2022-02-24 14:13:35.124189,2022-02-24 14:13:35.124189,Magic link sent,0c330ff93b955726e1fa04b7a2549f24,2023-02-24 20:13:35,2
1518,2022-02-24 14:40:34.306213,2022-02-24 14:40:34.306213,Magic link sent,abd9f655f61fdbcd7705cc9373b0da89,2023-02-24 20:40:34,2
1519,2022-02-24 14:42:06.333452,2022-02-24 14:42:06.333452,Logged in,0bcf87ad6708a2327e813e804b9aa651,2023-02-24 20:42:06,2
1520,2022-02-24 14:44:30.481294,2022-02-24 14:44:30.481294,Magic link sent,255fed56dbc15ace3dbd350d925b0f89,2023-02-24 20:44:30,2
1521,2022-02-24 14:45:47.726320,2022-02-24 14:45:47.726320,Logged in,8cb66d3edf353482b40622db6e256d86,2023-02-24 20:45:48,2
1522,2022-03-07 02:13:50.459150,2022-03-07 02:13:50.459150,Logged in,372c4b7d59e0fda30674edb46358ed87,2023-03-07 08:13:50,2
1523,2022-03-09 20:13:29.515235,2022-03-09 20:13:29.515235,Logged in,a8103398465ef7394fc5bc9f0188de59,2023-03-10 02:13:30,2
1524,2022-04-20 18:28:56.639697,2022-04-20 18:28:56.639697,Logged in,0b62114655c53ffad97b616b13891658,2023-04-21 00:28:57,2
1525,2022-04-21 10:17:50.727601,2022-04-21 10:17:50.727601,Logged in,8e66a2358885fa4a4d11dec3ff4e8d06,2023-04-21 16:17:51,2
